1.1001,-1.7498,440.4
2.1999,0.3499,524.1
2.1999,1.7298,523.3
2.1999,2.3296,452.81
4.5,2.2701,347.99
4.2,1.3003,218.39
4.5,-0.3699,79.307
5.4,-2.1903,0.0931
6.1999,-3.2003,0
3.9001,-4.2002,0
3.1,-5.2102,0
3.3999,-6.2102,0
2.5001,-7.2202,0
2.3999,-8.2201,0
0.9999,-9.09,0
0.4001,-10,0
0.4001,-10.92,0
2.0001,-11.4,0
1.2,-11.88,0
1.4,-12.22,0
1.4999,-12.56,0
2.8999,-12.04,15.104
5.1001,-8.8904,183.9
4.5,-6.1497,320.39
5.8001,-3.6499,442
5.8001,-1.5896,518.9
7.0001,-0.2499,517.1
6.6,0.4304,467.2
5.4,0.49,374.1
7.7001,-0.4495,231.6
5.8001,-2.1701,80.999
3.1,-4.0601,0.2018
3.3999,-4.8202,0
3.7001,-5.5802,0
1.4,-6.3301,0
0.7999,-7.0902,0
0.6001,-7.8401,0
0.0999,-8.6001,0
0.2,-9.1404,0
0.2,-9.6697,0
0.0999,-10.21,0
0.0999,-10.47,0
0,-10.73,0
0.0999,-10.9,0
0.0999,-11.07,0
0.2,-10.47,14.793
0.5,-7.0297,186.2
1.2,-3.7799,343.31
0.9999,-0.9101,467.1
0.9999,1.3699,537.1
0.7999,2.9504,544.5
1.2,3.77,491.8
1.2,3.8496,382.6
1.8001,2.8103,232.3
2.6999,0.9698,83.793
1.6999,-1.0502,0.2018
1.4999,-1.9202,0
0.5,-2.8001,0
0.6001,-3.67,0
0.6001,-4.55,0
0.2,-5.43,0
0.7,-6.2999,0
0.9999,-7.2202,0
1.2,-8.1798,0
1.6999,-9.1496,0
1.8001,-9.6504,0
2.0001,-10.15,0
1.2,-10.51,0
1.2,-10.85,0
2.0001,-10.16,19.994
2.0001,-7.7797,151.5
1.4999,-5.8705,244.91
1.8001,-4.1004,336.8
5.8001,-1.7801,508.5
4.2,-0.7297,429.89
4.7999,0.0504,438.7
4.2,0.1402,333.2
2.8999,-0.5301,218.59
3.7001,-2.02,66.501
3.7001,-3.6298,0.2018
1.6999,-4.55,0
0.4001,-5.4703,0
0.6001,-6.3897,0
1.1001,-7.3099,0
0.7999,-8.2302,0
0.6001,-9.1496,0
